query,top_name,top_homba_id,score,methods,matched_alias,matched_query,modifier_terms,modifier_match_score,review_flag,rank2_name,rank2_score
Abducens Motor Nucleus,efferent nuclei of cranial nerves in pons,HOMBA:12417,0.819332,hierarchy_parent,efferent nuclei of cranial nerves in pons,Abducens Motor Nucleus,,1.0,needs_review,abducens nucleus,0.739332
Accumbens,nucleus accumbens,HOMBA:10339,0.631563,bm25+fuzzy+hierarchy_parent,nuclei accumbens,Accumbens,,1.0,needs_review,core of nucleus accumbens,0.490736
Accumbens nucleus,nucleus accumbens,HOMBA:10339,0.848686,bm25+fuzzy+hierarchy_parent,nuclei accumbens,accumbens nuclei,,1.0,needs_review,core of nucleus accumbens,0.560119
Amygdalohippocampal area,amygdalohippocampal area,HOMBA:10377,1.0,bm25+exact+fuzzy+hierarchy_parent,Amygdalohippocampal area,Amygdalohippocampal area,,1.0,high_confidence,amygdalohippocampal transition area,0.665675
Amygdalopiriform transition area,amygdalocortical transition area (amygdalopiriform transition area),HOMBA:10382,1.0,bm25+exact+fuzzy,Amygdalopiriform transition area,Amygdalopiriform transition area,,1.0,high_confidence,amygdaloid transition areas,0.97
Amygdalostriatal Transition,amygdalostriatal transition area,HOMBA:10381,0.951216,bm25+fuzzy,amygdalostriatal transition area,Amygdalostriatal Transition,,1.0,high_confidence,amygdaloid transition areas,0.352952
Amygdalostriatal transition area,amygdalostriatal transition area,HOMBA:10381,1.0,bm25+exact+fuzzy,Amygdalostriatal transition area,Amygdalostriatal transition area,,1.0,high_confidence,amygdaloid transition areas,0.352952
Ansa Lenticularis,ansa lenticularis,HOMBA:10571,1.0,bm25+exact+fuzzy,Ansa Lenticularis,Ansa Lenticularis,,1.0,high_confidence,ansa peduncularis,0.277461
Ansiform Lobule Crus1,lobule VII (semilunar-gracile lobule),HOMBA:AA30411,0.936667,bm25+hierarchy_parent,lobule VII (semilunar-gracile lobule),Ansiform Lobule Crus1,,1.0,high_confidence,lobule VIIA (semilunar lobule/ansiform lobule),0.856667
Ansiform Lobule Crus2,lobule VII (semilunar-gracile lobule),HOMBA:AA30411,0.936667,bm25+hierarchy_parent,lobule VII (semilunar-gracile lobule),Ansiform Lobule Crus2,,1.0,high_confidence,lobule VIIA (semilunar lobule/ansiform lobule),0.856667
Anterior amygdaloid area,anterior amygdaloid area,HOMBA:10362,1.0,bm25+exact+fuzzy+hierarchy_parent,Anterior amygdaloid area,Anterior amygdaloid area,,1.0,high_confidence,anterior-central nuclear group of amygdala,0.97
Anterior commissure,anterior commissure,HOMBA:10559,1.0,bm25+exact+fuzzy+hierarchy_parent,Anterior commissure,Anterior commissure,,1.0,high_confidence,rostral (anterior) branch of anterior commissure,0.697635
Anterior Hypothalamic Area,anterior hypothalamic area,HOMBA:266441551,1.0,bm25+exact+fuzzy,Anterior Hypothalamic Area,Anterior Hypothalamic Area,,1.0,high_confidence,anterior hypothalamic nucleus,0.650252
Anterior hypothalamic nucleus,anterior hypothalamic nucleus,HOMBA:10475,1.0,bm25+exact+fuzzy,Anterior hypothalamic nucleus,Anterior hypothalamic nucleus,,1.0,high_confidence,anterior hypothalamic area,0.756107
Anterior Interposed Cerebellar Nucleus,pontine raphe region,HOMBA:12471,0.649402,hierarchy_parent,pontine raphe region,Anterior Interposed Cerebellar Nucleus,,1.0,needs_review,interpositus (intermediate) nucleus,0.617853
Anterior pituitary,pituitary body/gland (hypophysis),HOMBA:10505,0.717291,bm25+hierarchy_parent,pituitary body/gland (hypophysis),Anterior pituitary,,1.0,needs_review,anterior lobe of pituitary body (adenohypophysis),0.637291
Anterior Pulvinar,pulvinar of thalamus,HOMBA:10409,0.7009,bm25+fuzzy+hierarchy_parent,pulvinar of thalamus,anterior pulvinar of thalamus,,1.0,needs_review,rostral division of pulvinar,0.665213
Anterior Tegmental Nucleus,anterior tegmental nucleus,HOMBA:AA30442,1.0,bm25+exact+fuzzy,Anterior Tegmental Nucleus,Anterior Tegmental Nucleus,,1.0,high_confidence,pontine raphe region,0.97
Anterior thalamic nucleus,anterior nuclear complex of thalamus,HOMBA:10392,1.0,bm25+exact+fuzzy,anterior thalamic nuclei,anterior thalamic nuclei,,1.0,high_confidence,rostral thalamic radiation,0.644573
Anterior Thalamus,ventroanterior-ventrolateral nuclear complex of thalamus,HOMBA:AA30289,0.592537,hierarchy_parent,ventroanterior-ventrolateral nuclear complex of thalamus,Anterior Thalamus,,1.0,low_confidence,anterior nuclear complex of thalamus,0.583629
Arcuate nucleus,arcuate nucleus of medulla oblongata,HOMBA:12536,0.786859,bm25+fuzzy,arcuate nucleus of medulla,Arcuate nucleus,,1.0,needs_review,arcuate nucleus of hypothalamus,0.71707
Basal Nucleus,basal ganglia (basal nuclei),HOMBA:10332,1.0,bm25+exact+fuzzy+hierarchy_parent,Basal Nucleus,Basal Nucleus,,1.0,high_confidence,basolateral nucleus (basal nucleus) of amygdala,1.0
Basal nucleus (of Meynert),basal nucleus of Meynert,HOMBA:10353,1.0,bm25+exact+fuzzy,Basal nucleus (of Meynert),Basal nucleus (of Meynert),meynert,1.0,high_confidence,basal ganglia (basal nuclei),0.88
Basolateral amygdaloid nucleus (dorsal),basolateral nucleus (basal nucleus) of amygdala,HOMBA:10368,0.631948,bm25+fuzzy,basolateral nucleus of amygdaloid complex,Basolateral amygdaloid nucleus,dorsal,0.0,needs_review,basolateral nuclear group of amygdala,0.491706
Basolateral amygdaloid nucleus (intermediate),basolateral nucleus (basal nucleus) of amygdala,HOMBA:10368,0.631948,bm25+fuzzy,basolateral nucleus of amygdaloid complex,Basolateral amygdaloid nucleus,intermediate,0.0,needs_review,basolateral nuclear group of amygdala,0.491706
Basolateral amygdaloid nucleus (ventral),basolateral nucleus (basal nucleus) of amygdala,HOMBA:10368,0.631948,bm25+fuzzy,basolateral nucleus of amygdaloid complex,Basolateral amygdaloid nucleus,ventral,0.0,needs_review,basolateral nuclear group of amygdala,0.491706
Basolateral Dorsal Amygdaloid Nucleus,basolateral nucleus (basal nucleus) of amygdala,HOMBA:10368,0.602291,bm25+fuzzy,basolateral nucleus of amygdaloid complex,Basolateral Dorsal Amygdaloid Nucleus,dorsal,0.0,needs_review,magnocellular (dorsal) division of BL,0.485281
Basolateral Intermediate Amygdaloid Nucleus,basolateral nuclear group of amygdala,HOMBA:10366,0.750228,bm25+fuzzy+hierarchy_parent,basolateral nuclear group of amygdala,Basolateral Intermediate Amygdaloid Nucleus,,1.0,needs_review,basolateral nucleus (basal nucleus) of amygdala,0.670228
Basolateral Ventral Amygdaloid Nucleus,basolateral nucleus (basal nucleus) of amygdala,HOMBA:10368,0.600891,bm25+fuzzy,basolateral nucleus of amygdaloid complex,Basolateral Ventral Amygdaloid Nucleus,ventral,0.0,needs_review,parvicellular (ventral) division of BL,0.486835
Basomedial amygdaloid nucleus,basolateral nuclear group of amygdala,HOMBA:10366,0.725873,bm25+hierarchy_parent,basolateral nuclear group of amygdala,Basomedial amygdaloid nucleus,,1.0,needs_review,basomedial nucleus (accessory basal nucleus) of amygdala,0.645873
Bed nucleus of the stria terminalis,bed nucleus of stria terminalis,HOMBA:10384,0.947234,bm25+fuzzy,bed nucleus of stria terminalis,Bed nucleus of the stria terminalis,,1.0,high_confidence,stria terminalis,0.337742
Brachium Superior Colliculus,brachium of superior colliculus,HOMBA:12328,0.954229,bm25+fuzzy,brachium of superior colliculus,Brachium Superior Colliculus,,1.0,high_confidence,superior colliculus,0.752528
Capsule of the Antherior Thalamus,thalamus,HOMBA:10390,0.490282,bm25+fuzzy,thalamus,Capsule of the Antherior Thalamus,,1.0,low_confidence,ventral midline nuclei of thalamus,0.463559
Caudate Head,head of caudate nucleus,HOMBA:10335,0.68745,bm25+fuzzy,head of caudate,Caudate Head,,1.0,needs_review,caudate nucleus (mediodorsal division of the CP),0.660007
Caudate nucleus,caudate nucleus (mediodorsal division of the CP),HOMBA:10334,1.0,bm25+exact+fuzzy+hierarchy_parent,Caudate nucleus,Caudate nucleus,,1.0,high_confidence,body of caudate nucleus,0.843297
Caudate Tail,tail of caudate nucleus (caudolateral division of the CP),HOMBA:10337,0.686665,bm25+fuzzy,tail of caudate,Caudate Tail,,1.0,needs_review,caudate nucleus (mediodorsal division of the CP),0.659332
Central amygdaloid nucleus,central nucleus of amygdala,HOMBA:10363,0.729451,bm25+fuzzy+hierarchy_parent,central nucleus of amygdaloid complex,Central amygdaloid nucleus,,1.0,needs_review,anterior-central nuclear group of amygdala,0.696128
Central Gray Nucleus,central gray region of pons,HOMBA:146034964,0.62108,bm25+fuzzy,central gray region of pons,Central Gray Nucleus,,1.0,needs_review,central gray of medulla oblongata,0.606912
Central Medial Thalamus,central medial nucleus of thalamus,HOMBA:10445,0.891381,bm25+fuzzy,central medial nuclei of thalamus,Central Medial Thalamus,medial,1.0,needs_review,central dorsal nucleus of thalamus,0.484406
"Central opercular cortex, anterior",anterior lobe of cerebellar cortex,HOMBA:12838,0.472157,bm25+fuzzy,anterior lobe of cerebellar cortex,"Central opercular cortex, anterior",,1.0,low_confidence,rostral (anterior) branch of anterior commissure,0.471735
"Central opercular cortex, posterior",frontal motor cortex (posterior frontal cortex),HOMBA:AA30009,0.646179,bm25+fuzzy,posterior frontal cortex,"Central opercular cortex, posterior",posterior,1.0,needs_review,medial (caudal) entorhinal cortex,0.63307
Centrolateral and paracentral thalamic nuclei,rostral intralaminar nuclei of thalamus,HOMBA:10443,0.55996,hierarchy_parent,rostral intralaminar nuclei of thalamus,Centrolateral and paracentral thalamic nuclei,,1.0,low_confidence,ventral midline nuclei of thalamus,0.535861
Centrolateral and Paracentral Thalamus,rostral intralaminar nuclei of thalamus,HOMBA:10443,0.601588,hierarchy_parent,rostral intralaminar nuclei of thalamus,Centrolateral and Paracentral Thalamus,,1.0,needs_review,ventroanterior-ventrolateral nuclear complex of thalamus,0.553369
Centromedial-parafascicular Thalamus,caudal intralaminar nuclei of thalamus,HOMBA:10448,0.618228,hierarchy_parent,caudal intralaminar nuclei of thalamus,Centromedial-parafascicular Thalamus,,1.0,needs_review,ventral midline nuclei of thalamus,0.600389
Centromedian and parafascicular thalamic complex,parafascicular nucleus of thalamus,HOMBA:10450,0.392733,bm25+hierarchy_parent,parafascicular nucleus of thalamus,Centromedian and parafascicular thalamic complex,,1.0,low_confidence,centromedian nucleus of thalamus,0.386928
Cerebellar Lobule 1 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 1 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 10 Vermis,cerebellar morphology,HOMBA:AA30563,0.791679,bm25+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 10 Vermis,,1.0,needs_review,cerebellar vermis,0.711679
Cerebellar Lobule 2 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 2 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 3 Intermediate,cerebellar morphology,HOMBA:AA30563,0.546592,bm25+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 3 Intermediate,,1.0,low_confidence,cerebellar lobules,0.514145
Cerebellar Lobule 3 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 3 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 4 Intermediate,cerebellar morphology,HOMBA:AA30563,0.546592,bm25+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 4 Intermediate,,1.0,low_confidence,cerebellar lobules,0.514145
Cerebellar Lobule 4 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 4 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 5 Intermediate,cerebellar morphology,HOMBA:AA30563,0.546592,bm25+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 5 Intermediate,,1.0,low_confidence,cerebellar lobules,0.514145
Cerebellar Lobule 5 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 5 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 6 Intermediate,cerebellar morphology,HOMBA:AA30563,0.546592,bm25+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 6 Intermediate,,1.0,low_confidence,cerebellar lobules,0.514145
Cerebellar Lobule 6 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 6 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 7 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 7 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 8 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 8 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebellar Lobule 9 Vermis,cerebellar morphology,HOMBA:AA30563,0.798248,bm25+fuzzy+hierarchy_parent,cerebellar morphology,Cerebellar Lobule 9 Vermis,,1.0,needs_review,cerebellar vermis,0.718248
Cerebral peduncle,cerebral peduncle (crus cerebri),HOMBA:12330,1.0,bm25+exact+fuzzy,Cerebral peduncle,Cerebral peduncle,,1.0,high_confidence,telencephalon,0.307902
"Cingulate gyrus, anterior",anterior cingulate  cortex (ventromedial prefrontal cortex),HOMBA:10278,0.757957,bm25+fuzzy,anterior cingulate  cortex,cingulate cortex anterior,,1.0,needs_review,cingulate cortex,0.720643
"Cingulate gyrus, posterior",posterior cingulate cortex (PCC),HOMBA:10285,0.996027,bm25+fuzzy,posterior cingulate cortex,cingulate cortex posterior,posterior,1.0,high_confidence,"cingulate gyrus, caudal (posterior) part",0.889801
Claustrum,claustrum,HOMBA:10346,1.0,bm25+exact+fuzzy+hierarchy_parent,Claustrum,Claustrum,,1.0,high_confidence,dorsal claustrum,0.631563
Cochlear Nucleus,cochlear nuclei,HOMBA:12437,1.0,bm25+exact+fuzzy+hierarchy_parent,Cochlear Nucleus,Cochlear Nucleus,,1.0,high_confidence,dorsal cochlear nucleus,0.736733
Copula of the Pyramis,"lobule VIIIB (biventral lobule, part 2, copula pyramis)",HOMBA:AA30418,0.852241,bm25+fuzzy,copula pyramis,Copula of the Pyramis,,1.0,needs_review,Lobule VIII (pyramis),0.383935
Corticospinal Tract,corticospinal tract,HOMBA:12047,1.0,bm25+exact+fuzzy,Corticospinal Tract,Corticospinal Tract,,1.0,high_confidence,lateral corticospinal tract,0.736733
Crossing of the superior cerebellar peduncle,superior cerebellar peduncle (brachium conjunctivum),HOMBA:12354,0.852273,bm25+fuzzy,superior cerebellar peduncle,Crossing of the superior cerebellar peduncle,,1.0,needs_review,decussation of superior cerebellar peduncle,0.613633
Cuneate Gracile Nuclei,sensory relay nuclei in medulla oblongata,HOMBA:12587,0.805236,hierarchy_parent,sensory relay nuclei in medulla oblongata,Cuneate Gracile Nuclei,,1.0,needs_review,gracile nucleus,0.725236
Cuneiform Nucleus,cuneiform nucleus,HOMBA:12240,1.0,bm25+exact+fuzzy+hierarchy_parent,Cuneiform Nucleus,Cuneiform Nucleus,,1.0,high_confidence,dorsal division of cuneiform nucleus,0.609167
Dorsal endopiriform claustrum,claustrum-endopiriform nuclear complex,HOMBA:AA30262,0.525144,bm25+fuzzy,claustrum-endopiriform nuclear complex,Dorsal endopiriform claustrum,dorsal,0.0,low_confidence,regions of claustrum-endopiriform nuclear complex,0.498318
Dorsal Lateral Geniculate,lateral geniculate nucleus (dorsal lateral geniculate nucleus),HOMBA:10429,0.9975,bm25+fuzzy,dorsal lateral geniculate nucleus,Dorsal Lateral Geniculate,dorsal;lateral,1.0,high_confidence,dorsal (rostral) division of medial geniculate nucleus,0.651866
Dorsal lateral geniculate nucleus,lateral geniculate nucleus (dorsal lateral geniculate nucleus),HOMBA:10429,1.0,bm25+exact+fuzzy,Dorsal lateral geniculate nucleus,Dorsal lateral geniculate nucleus,dorsal;lateral,1.0,high_confidence,dorsal (rostral) division of medial geniculate nucleus,0.810599
Dorsal Lateral Leminscus Nucleus,lateral geniculate nucleus (dorsal lateral geniculate nucleus),HOMBA:10429,0.81101,bm25+fuzzy,dorsal lateral geniculate nucleus,Dorsal Lateral Leminscus Nucleus,dorsal;lateral,1.0,needs_review,dorsal nucleus of lateral lemniscus,0.794715
Dorsal Medial Hypothalamic Nucleus,dorsal division of VMHco,HOMBA:10489,0.842294,bm25+fuzzy,dorsal part of ventromedial hypothalamic nucleus,Dorsal Medial Hypothalamic Nucleus,dorsal;medial,1.0,needs_review,dorsomedial hypothalamic nucleus,0.772277
Dorsal Paragigantocellular Reticular Nucleus,dorsal paragigantocellular nucleus,HOMBA:12628,0.893629,bm25+fuzzy,dorsal paragigantocellular nucleus,Dorsal Paragigantocellular Reticular Nucleus,dorsal;reticular,0.5,modifier_conflict,gigantocellular reticular nuclei,0.85
Dorsal raphe,dorsal raphe nucleus,HOMBA:12223,0.947851,bm25+fuzzy,dorsal raphe nuclei,Dorsal raphe,dorsal,1.0,high_confidence,cap of dorsal raphe nucleus,0.778654
Dorsomedial hypothalamic nucleus,dorsomedial hypothalamic nucleus,HOMBA:10485,1.0,bm25+exact+fuzzy+hierarchy_parent,Dorsomedial hypothalamic nucleus,Dorsomedial hypothalamic nucleus,,1.0,high_confidence,diffuse division of dorsomedial hypothalamic nucleus,0.875
Endopiriform nucleus,endopiriform nucleus,HOMBA:10371,1.0,bm25+exact+fuzzy+hierarchy_parent,Endopiriform nucleus,Endopiriform nucleus,,1.0,high_confidence,dorsal endopiriform nucleus,0.736733
Extended amygdala,extended amygdala,HOMBA:10383,1.0,bm25+exact+fuzzy+hierarchy_parent,Extended amygdala,Extended amygdala,,1.0,high_confidence,regions of extended amygdala,0.94
External globus pallidus,external division of globus pallidus,HOMBA:10343,0.978625,bm25+fuzzy,external division of globus pallidus,External globus pallidus,external,1.0,high_confidence,external medullary lamina of globus pallidus,0.805567
Facial Motor Nucleus,facial nucleus,HOMBA:12420,1.0,bm25+exact+fuzzy+hierarchy_parent,Facial Motor Nucleus,Facial Motor Nucleus,,1.0,high_confidence,"facial nucleus, stylohyoid subnucleus",0.791667
Fasciculus retroflexus,fasciculus retroflexus (habenuno-interpeduncular tract),HOMBA:12342,1.0,bm25+exact+fuzzy,Fasciculus retroflexus,Fasciculus retroflexus,,1.0,high_confidence,dorsal fasciculus (column) of spinal cord,0.280695
Fastigial Cerebellar Nucleus,cerebellar deep nuclei,HOMBA:10660,0.674249,bm25+fuzzy+hierarchy_parent,cerebellar deep nuclei,Fastigial Cerebellar Nucleus,,1.0,needs_review,fastigial (medial) nucleus,0.594249
Fimbria,fimbria,HOMBA:10575,1.0,bm25+exact+fuzzy,Fimbria,Fimbria,,1.0,high_confidence,hippocampus,0.20546
Flocculus,lobule Xa (flocculus),HOMBA:AA30424,1.0,bm25+exact+fuzzy,Flocculus,Flocculus,,1.0,high_confidence,lobule X (nodulus and flocculus),0.642155
Fornix,fornix,HOMBA:10576,1.0,bm25+exact+fuzzy+hierarchy_parent,Fornix,Fornix,,1.0,high_confidence,body of the fornix,0.589095
Fourth Nerve,fourth ventricle,HOMBA:12805,0.500091,bm25+fuzzy+hierarchy_parent,fourth ventricle,Fourth Nerve,,1.0,low_confidence,optic nerve,0.475644
Frontal medial cortex,medial orbital frontal cortex (area 14),HOMBA:10195,0.837395,bm25+fuzzy,medial orbital frontal cortex,Frontal medial cortex,medial,1.0,needs_review,medial (caudal) entorhinal cortex,0.39522
"Frontal orbital cortex, anterior",frontal cortex,HOMBA:10161,0.797836,bm25+hierarchy_parent,frontal cortex,"Frontal orbital cortex, anterior",,1.0,needs_review,orbital frontal cortex,0.724746
"Frontal orbital cortex, lateral","lateral orbital frontal cortex (OFCl, area 12/47)",HOMBA:10205,0.993571,bm25+fuzzy,lateral orbital frontal cortex,"Frontal orbital cortex, lateral",lateral,1.0,high_confidence,orbital frontal cortex,0.634794
"Frontal orbital cortex, medial",medial orbital frontal cortex (area 14),HOMBA:10195,0.989407,bm25+fuzzy,medial orbital frontal cortex,"Frontal orbital cortex, medial",medial,1.0,high_confidence,orbital frontal cortex,0.638029
"Frontal orbital cortex, posterior",orbital frontal cortex,HOMBA:10194,0.624154,bm25+fuzzy,orbital frontal cortex,"Frontal orbital cortex, posterior",posterior,0.0,needs_review,"lateral orbital frontal cortex (OFCl, area 12/47)",0.589227
Frontal pole,frontal pole,HOMBA:146034888,1.0,bm25+exact+fuzzy,Frontal pole,Frontal pole,,1.0,high_confidence,frontal lobe,0.97
Gigantocellular Reticular Nucleus,gigantocellular reticular nuclei,HOMBA:12625,1.0,bm25+exact+fuzzy,Gigantocellular Reticular Nucleus,Gigantocellular Reticular Nucleus,reticular,1.0,high_confidence,alpha gigantocellular reticular nucleus,0.9975
Habenula,habenular nuclei,HOMBA:10452,1.0,bm25+exact+fuzzy+hierarchy_parent,Habenula,Habenula,,1.0,high_confidence,medial habenular nucleus,0.5934
Head of caudate nucleus,head of caudate nucleus,HOMBA:10335,1.0,bm25+exact+fuzzy,Head of caudate nucleus,Head of caudate nucleus,,1.0,high_confidence,caudate nucleus (mediodorsal division of the CP),0.97
Hippocampus,hippocampus,HOMBA:AA30093,1.0,bm25+exact+fuzzy,Hippocampus,Hippocampus,,1.0,high_confidence,hippocampal proper (Cornu Ammonis),0.770833
Inferior Cerebellar Peduncle,inferior cerebellar peduncle,HOMBA:12741,1.0,bm25+exact+fuzzy,Inferior Cerebellar Peduncle,Inferior Cerebellar Peduncle,,1.0,high_confidence,middle cerebellar peduncle (brachium pontis),0.676787
Inferior colliculus,inferior colliculus,HOMBA:12305,1.0,bm25+exact+fuzzy+hierarchy_parent,Inferior colliculus,Inferior colliculus,,1.0,high_confidence,brachium of inferior colliculus,0.813844
Inferior frontal gyrus,inferior frontal gyrus,HOMBA:12117,1.0,bm25+exact+fuzzy+hierarchy_parent,Inferior frontal gyrus,Inferior frontal gyrus,,1.0,high_confidence,frontal lobe,0.97
Inferior Olive,inferior olive,HOMBA:12600,1.0,bm25+exact+fuzzy+hierarchy_parent,Inferior Olive,Inferior Olive,,1.0,high_confidence,hilus of the inferior olive,0.722962
Inferior Pulvinar,inferior division of pulvinar,HOMBA:10413,0.763776,bm25+fuzzy,inferior division of pulvinar of thalamus,inferior pulvinar of thalamus,,1.0,needs_review,pulvinar of thalamus,0.725647
Inferior temporal gyrus,inferior temporal gyrus,HOMBA:12142,1.0,bm25+exact+fuzzy,Inferior temporal gyrus,Inferior temporal gyrus,,1.0,high_confidence,temporal lobe,0.97
Insular cortex,major insular cortex,HOMBA:10288,1.0,bm25+exact+fuzzy+hierarchy_parent,Insular cortex,Insular cortex,,1.0,high_confidence,agranular insular cortex (area Iag),0.854167
Interanteromedial Thalamus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.724368,hierarchy_parent,ventral midline nuclei of thalamus,Interanteromedial Thalamus,,1.0,needs_review,interanteromedial nucleus of thalamus,0.644368
Intermediate+ventral Lateral Lemniscus Nuclei,intermediate nucleus of lateral lemniscus,HOMBA:12456,0.860049,bm25+fuzzy,intermediate nuclei of lateral lemniscus,Intermediate+ventral Lateral Lemniscus Nuclei,ventral;lateral,0.5,modifier_conflict,ventral nucleus of lateral lemniscus,0.505633
Intermediodorsal thalamic nucleus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.703156,hierarchy_parent,ventral midline nuclei of thalamus,Intermediodorsal thalamic nucleus,,1.0,needs_review,intermediodorsal  nucleus of thalamus,0.670788
Intermediodorsal Thalamus,intermediodorsal  nucleus of thalamus,HOMBA:13049,0.649483,bm25+fuzzy,intermediodorsal nuclei of thalamus,Intermediodorsal Thalamus,,1.0,needs_review,dorsal midline nuclei of thalamus,0.627356
Internal capsule,internal capsule,HOMBA:10581,1.0,bm25+exact+fuzzy+hierarchy_parent,Internal capsule,Internal capsule,,1.0,high_confidence,genu of internal capsule,0.854167
Internal globus pallidus,globus pallidus (paleostriatum),HOMBA:10342,0.938625,bm25+fuzzy+hierarchy_parent,globus pallidus (paleostriatum),Internal globus pallidus,,1.0,high_confidence,internal division of globus pallidus,0.858625
Interpeduncular Nucleus,interpeduncular nucleus,HOMBA:12270,1.0,bm25+exact+fuzzy+hierarchy_parent,Interpeduncular Nucleus,Interpeduncular Nucleus,,1.0,high_confidence,"interpeduncular nucleus, apical division",0.796474
Intra-amygdaloid division of the bed nucleus of the stria terminalis,bed nucleus of stria terminalis,HOMBA:10384,0.699768,bm25+fuzzy,bed nuclei of stria terminalis,intra amygdaloid division of the bed nuclei of the stria terminalis,,1.0,needs_review,stria terminalis,0.548812
Intraamygdaloid Stria Terminalis,stria terminalis,HOMBA:10591,0.746076,bm25+fuzzy,stria terminalis,Intraamygdaloid Stria Terminalis,,1.0,needs_review,remaining caudal extension of BST (along stria terminalis),0.563059
"Intracalcarine cortex, inferior",inferior lateral parietal cortex,HOMBA:10225,0.482586,bm25+fuzzy,posteroventral parietal cortex inferior,"Intracalcarine cortex, inferior",,1.0,low_confidence,inferior temporal cortex,0.452763
"Intracalcarine cortex, superior",posterior parietal cortex,HOMBA:10214,0.550316,hierarchy_parent,posterior parietal cortex,"Intracalcarine cortex, superior",,1.0,low_confidence,superolateral temporal cortex (area 22),0.52345
Justaparaventricular Lateral Hypothalamus,accessory secretory cells of lateral hypothalamus,HOMBA:13337,0.614049,bm25+fuzzy,accessory secretory cells of lateral hypothalamus,Justaparaventricular Lateral Hypothalamus,lateral,1.0,needs_review,"lateral hypothalamic area, tuberal part",0.545832
Juxtaparaventricular nucleus,paraventricular nucleus of thalamus,HOMBA:10457,0.773333,fuzzy+hierarchy_parent,paraventricular nucleus,Juxtaparaventricular nucleus,,1.0,needs_review,subventricular nucleus,0.594091
Kolliker-Fuse Nucleus,Koelliker-Fuse nucleus,HOMBA:12518,0.756395,bm25+fuzzy,Koelliker-Fuse nucleus,Kolliker-Fuse Nucleus,,1.0,needs_review,cerebellar deep nuclei,0.492784
Lamina Terminalis,lamina terminalis,HOMBA:12105,1.0,bm25+exact+fuzzy,Lamina Terminalis,Lamina Terminalis,,1.0,high_confidence,stria terminalis,0.265983
Lamina terminalis and vascular organ,lamina terminalis,HOMBA:12105,0.689688,bm25+fuzzy,lamina terminalis,Lamina terminalis and vascular organ,,1.0,needs_review,organum vasculosum laminae terminalis,0.451288
Lateral amygdaloid nucleus (dorsal),lateral nucleus of amygdala,HOMBA:10367,0.754779,bm25+fuzzy,lateral nucleus of amygdaloid complex,Lateral amygdaloid nucleus,dorsal;lateral,0.5,modifier_conflict,lateral division of anterior amygdaloid area,0.602875
Lateral amygdaloid nucleus (ventral),lateral nucleus of amygdala,HOMBA:10367,0.754779,bm25+fuzzy,lateral nucleus of amygdaloid complex,Lateral amygdaloid nucleus,ventral;lateral,0.5,modifier_conflict,lateral division of anterior amygdaloid area,0.662875
Lateral Cerebellar Nucleus,lateral region of cerebellar hemisphere,HOMBA:AA30564,0.699461,bm25+fuzzy,lateral region of cerebellar hemisphere,Lateral Cerebellar Nucleus,lateral,1.0,needs_review,lateral nucleus of amygdala,0.428734
Lateral Dorsal Amygdaloid Nucleus,dorsal division of anterior amygdaloid area,HOMBA:146034710,0.585349,bm25+fuzzy,dorsal division of anterior amygdaloid area,Lateral Dorsal Amygdaloid Nucleus,lateral;dorsal,0.5,modifier_conflict,lateral subdivision of LaD,0.467509
