query,top_name,top_homba_id,score,methods,matched_alias,matched_query,modifier_terms,modifier_match_score,review_flag,rank2_name,rank2_score
Substantia nigra,substantia nigra,HOMBA:12251,1.0,bm25+exact+fuzzy+hierarchy_parent,Substantia nigra,Substantia nigra,,1.0,high_confidence,"substantia nigra, compact division",0.660445
Subthalamic nucleus,subthalamic nucleus,HOMBA:10466,1.0,bm25+exact+fuzzy,Subthalamic nucleus,Subthalamic nucleus,,1.0,high_confidence,subthalamic fasciculus,0.273351
Superior Cerebellar Peduncle,superior cerebellar peduncle (brachium conjunctivum),HOMBA:12354,1.0,bm25+exact+fuzzy,Superior Cerebellar Peduncle,Superior Cerebellar Peduncle,,1.0,high_confidence,decussation of superior cerebellar peduncle,0.7425
Superior Cerebellar Peduncle Decussation,decussation of superior cerebellar peduncle,HOMBA:12337,1.0,bm25+fuzzy,decussation of superior cerebellar peduncle,Superior Cerebellar Peduncle Decussation,decussation,1.0,high_confidence,pyramidal decussation,0.361035
Superior colliculus,superior colliculus,HOMBA:12292,1.0,bm25+exact+fuzzy+hierarchy_parent,Superior colliculus,Superior colliculus,,1.0,high_confidence,brachium of superior colliculus,0.813844
Superior frontal gyrus,superior frontal gyrus,HOMBA:12115,1.0,bm25+exact+fuzzy,Superior frontal gyrus,Superior frontal gyrus,,1.0,high_confidence,frontal lobe,0.97
"Superior frontal gyrus, medial",superior frontal gyrus,HOMBA:12115,0.7722,bm25+fuzzy,superior frontal gyrus,"Superior frontal gyrus, medial",medial,0.0,needs_review,superior frontal sulcus,0.530614
Superior Olive,medial superior olivary nucleus,HOMBA:12470,0.734583,bm25+fuzzy,medial superior olive,Superior Olive,,1.0,needs_review,superior olivary complex,0.256049
Superior temporal gyrus,superior temporal gyrus,HOMBA:12140,1.0,bm25+exact+fuzzy,Superior temporal gyrus,Superior temporal gyrus,,1.0,high_confidence,temporal lobe,0.97
Supra Geniculate,medial geniculate nuclear complex,HOMBA:AA30307,0.429875,bm25+hierarchy_parent,medial geniculate nuclear complex,Supra Geniculate,,1.0,low_confidence,lateral geniculate nuclear complex,0.428538
Supraoptic Hypothalamus,hypothalamus,HOMBA:10467,0.703804,bm25+fuzzy+hierarchy_parent,hypothalamus,Supraoptic Hypothalamus,,1.0,needs_review,regions of hypothalamus,0.593691
Supraoptic nucleus,supraoptic nucleus,HOMBA:10481,1.0,bm25+exact+fuzzy+hierarchy_parent,Supraoptic nucleus,Supraoptic nucleus,,1.0,high_confidence,supraoptic region of HTH,0.97
"Supratemporal plane, anterior",rostral (anterior) branch of anterior commissure,HOMBA:AA30484,0.510695,bm25+fuzzy,anterior,"Supratemporal plane, anterior",,1.0,low_confidence,rostral (anterior) division of BM,0.510695
"Supratemporal plane, posterior",caudal (posterior) branch of anterior commissure,HOMBA:AA30485,0.63913,bm25+fuzzy,posterior,"Supratemporal plane, posterior",posterior,1.0,needs_review,caudal (posterior) extramural migratory stream,0.63913
Tail of caudate nucleus,tail of caudate nucleus (caudolateral division of the CP),HOMBA:10337,1.0,bm25+exact+fuzzy,Tail of caudate nucleus,Tail of caudate nucleus,,1.0,high_confidence,caudate nucleus (mediodorsal division of the CP),0.97
Temporal pole,temporal pole (temporopolar cortex),HOMBA:12146,1.0,bm25+exact+fuzzy,Temporal pole,Temporal pole,,1.0,high_confidence,temporal lobe,0.97
Third ventricle,third ventricle,HOMBA:10602,1.0,bm25+exact+fuzzy+hierarchy_parent,Third ventricle,Third ventricle,,1.0,high_confidence,regions of third ventricle,0.870192
Transverse Fibers,transverse fibers,HOMBA:AA30879,1.0,bm25+exact+fuzzy,Transverse Fibers,Transverse Fibers,,1.0,high_confidence,transverse fibers of pons (pontine crossing tract),0.736733
Trapezoid Bundle Region,trapezoid body,HOMBA:12796,0.537136,bm25+fuzzy,trapezoid body,Trapezoid Bundle Region,,1.0,low_confidence,nucleus of trapezoid body,0.398795
Ventral Anterior Thalamus,ventral anterior nucleus of thalamus,HOMBA:10417,0.90125,bm25+fuzzy,ventral anterior nuclei of thalamus,Ventral Anterior Thalamus,ventral,1.0,high_confidence,anterior nuclear complex of thalamus,0.463476
Ventral cortical amygdaloid nucleus,cortical nucleus of amygdala,HOMBA:10373,0.7722,bm25+fuzzy,cortical amygdaloid nucleus,Ventral cortical amygdaloid nucleus,ventral,0.0,needs_review,anterior (rostral) cortical nucleus of amygdala,0.539499
Ventral endopiriform claustrum,claustrum-endopiriform nuclear complex,HOMBA:AA30262,0.52666,bm25+fuzzy,claustrum-endopiriform nuclear complex,Ventral endopiriform claustrum,ventral,0.0,low_confidence,regions of claustrum-endopiriform nuclear complex,0.503975
Ventral Lateral Anterior Thalamus,ventral anterior nucleus of thalamus,HOMBA:10417,0.743511,bm25+fuzzy,ventral anterior nuclei of thalamus,Ventral Lateral Anterior Thalamus,ventral;lateral,0.5,modifier_conflict,ventral lateral nucleus of thalamus,0.444001
Ventral Lateral Posterodorsal Thalamus,ventral lateral nucleus of thalamus,HOMBA:10420,0.765934,bm25+fuzzy,ventral lateral nucleus of thalamus,Ventral Lateral Posterodorsal Thalamus,ventral;lateral,1.0,needs_review,ventral thalamus,0.65672
Ventral Lateral Posteroventral Thalamus,ventral lateral nucleus of thalamus,HOMBA:10420,0.774955,bm25+fuzzy,ventral lateral nucleus of thalamus,Ventral Lateral Posteroventral Thalamus,ventral;lateral,1.0,needs_review,ventral thalamus,0.692804
Ventral Lateral X Thalamus,ventral lateral nucleus of thalamus,HOMBA:10420,0.444001,bm25,ventral lateral nucleus of thalamus,Ventral Lateral X Thalamus,ventral;lateral,1.0,low_confidence,lateral subdivision of LaV,0.382509
Ventral Medial Thalamus,ventral medial nucleus of thalamus,HOMBA:10427,0.891381,bm25+fuzzy,ventral medial nuclei of thalamus,Ventral Medial Thalamus,ventral;medial,1.0,needs_review,ventral thalamus,0.821184
Ventral pallidum,ventral pallidum,HOMBA:10345,1.0,bm25+exact+fuzzy,Ventral pallidum,Ventral pallidum,ventral,1.0,high_confidence,globus pallidus (paleostriatum),0.705435
Ventral tegmental area,ventral tegmental area,HOMBA:12261,1.0,bm25+exact+fuzzy,Ventral tegmental area,Ventral tegmental area,ventral,1.0,high_confidence,ventral tegmental tract in hindbrain,0.876515
Ventrolateral Tegmentum,pontine tegmentum,HOMBA:12416,0.508154,bm25+fuzzy+hierarchy_parent,pontine tegmentum,Ventrolateral Tegmentum,,1.0,low_confidence,paracollicular tegmentum,0.506694
Ventrolateral thalamic nucleus (posterodorsal part),ventral lateral nucleus of thalamus,HOMBA:10420,0.613897,bm25+fuzzy,ventral lateral thalamic nucleus,Ventrolateral thalamic nucleus,posterodorsal,0.0,needs_review,central lateral nucleus of thalamus,0.594634
Ventrolateral thalamic nucleus (posteroventral part),ventral lateral nucleus of thalamus,HOMBA:10420,0.613897,bm25+fuzzy,ventral lateral thalamic nucleus,Ventrolateral thalamic nucleus,posteroventral,0.0,needs_review,central lateral nucleus of thalamus,0.594634
Ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus,HOMBA:10488,1.0,bm25+exact+fuzzy+hierarchy_parent,Ventromedial hypothalamic nucleus,Ventromedial hypothalamic nucleus,,1.0,high_confidence,core of ventromedial hypothalamic nucleus,0.75465
Ventromedial occipital cortex,extrastriate occipital cortex,HOMBA:10270,0.863622,bm25+hierarchy_parent,extrastriate occipital cortex,Ventromedial occipital cortex,,1.0,needs_review,ventromedial extrastriate occipital cortex,0.783622
Ventromedial Posterior+basal Thalamus,ventral posterior nuclear complex of thalamus,HOMBA:10423,0.683536,bm25+fuzzy,ventral posterior nucleus of thalamus,Ventromedial Posterior+basal Thalamus,posterior,1.0,needs_review,periventricular area of posterior thalamus,0.671696
Ventromedial thalamic nucleus (posterior and basal),ventral posterior nuclear complex of thalamus,HOMBA:10423,0.671174,bm25+fuzzy,ventral posterior thalamic nucleus,Ventromedial thalamic nucleus (posterior and basal),posterior;basal;posterior and basal,0.333333,modifier_conflict,centromedian nucleus of thalamus,0.617774
Ventroposterior inferior thalamic nucleus,pulvinar of thalamus,HOMBA:10409,0.700469,bm25+hierarchy_parent,pulvinar of thalamus,Ventroposterior inferior thalamic nucleus,,1.0,needs_review,caudal intralaminar nuclei of thalamus,0.652983
Ventroposterior Inferior Thalamus,ventral midline nuclei of thalamus,HOMBA:AA30276,0.50266,hierarchy_parent,ventral midline nuclei of thalamus,Ventroposterior Inferior Thalamus,,1.0,low_confidence,ventroanterior-ventrolateral nuclear complex of thalamus,0.495001
Ventroposterior medial and lateral thalamic nuclei,medial subdivision of LaV,HOMBA:11515,0.681717,bm25+fuzzy,ventral medial subdivision of lateral nuclei,Ventroposterior medial and lateral thalamic nuclei,medial;lateral,1.0,needs_review,ventral lateral nucleus of thalamus,0.661965
Ventroposterior Medial and Lateral Thalamus,ventral lateral nucleus of thalamus,HOMBA:10420,0.591537,bm25+fuzzy,ventral lateral nucleus of thalamus,Ventroposterior Medial and Lateral Thalamus,medial;lateral,0.5,modifier_conflict,medial subdivision of LaV,0.582508
Vestibular Nucleus,vestibular nuclei in pons,HOMBA:12448,1.0,bm25+exact+fuzzy+hierarchy_parent,Vestibular Nucleus,Vestibular Nucleus,,1.0,high_confidence,vestibular nuclei in medulla,0.816733
Vestibulochoclear Nerve,root of vestibulocochlear nerve,HOMBA:12868,0.585,bm25+fuzzy+hierarchy_parent,root of vestibulocochlear nerve,Vestibulochoclear Nerve,,1.0,low_confidence,cochlear root of vestibulocochlear nerve,0.505
Visceral Motor Nuclei,efferent nuclei of the cranial nerves in midbrain,HOMBA:12196,0.514851,hierarchy_parent,efferent nuclei of the cranial nerves in midbrain,Visceral Motor Nuclei,,1.0,low_confidence,facial nucleus,0.508517
Zona incerta and H fields,zona incerta,HOMBA:10463,0.715525,bm25+fuzzy,zona incerta,Zona incerta and H fields,,1.0,needs_review,gray matter of hindbrain (rhombencephalon),0.269133
Zona Incerta and Lenticular Fascicles,zona incerta,HOMBA:10463,0.637687,bm25+fuzzy,zona incerta,Zona Incerta and Lenticular Fascicles,,1.0,needs_review,lenticular fasciculus (field H2),0.622635
4th ventricle,olfactory recess (ventricle) and ependyma,HOMBA:AA30475,0.815,bm25+fuzzy,ventricle,4th ventricle,,1.0,needs_review,fourth ventricle,0.617966
A11 dopamine cell group,A8 dopamine cell group,HOMBA:AA30843,0.776273,bm25+fuzzy,A8 dopamine cell group,A11 dopamine cell group,,1.0,needs_review,A2 noradrenaline cell group,0.543852
A13 dopamine cell group,A8 dopamine cell group,HOMBA:AA30843,0.776273,bm25+fuzzy,A8 dopamine cell group,A13 dopamine cell group,,1.0,needs_review,A2 noradrenaline cell group,0.543852
Acoustic striae,acoustic radiation,HOMBA:266441583,0.547992,bm25+fuzzy,acoustic radiation,Acoustic striae,,1.0,low_confidence,intermediate acoustic stria,0.528695
Agranular insular cortex dorsal area,agranular insular cortex (area Iag),HOMBA:10328,0.7722,bm25+fuzzy,agranular major insular cortex,agranular major insular cortex dorsal area,dorsal,0.0,needs_review,agranular temporal insular cortex (area TI),0.643742
"Agranular insular cortex, posterior area",agranular insular cortex (area Iag),HOMBA:10328,0.77,bm25+fuzzy,agranular major insular cortex,agranular major insular cortex posterior area,posterior,0.0,needs_review,agranular temporal insular cortex (area TI),0.634023
"Agranular insular cortex, ventral area",agranular insular cortex (area Iag),HOMBA:10328,0.7722,bm25+fuzzy,agranular major insular cortex,agranular major insular cortex ventral area,ventral,0.0,needs_review,agranular frontal insular cortex (area FI),0.642777
Alveus of the hippocampus,hippocampus,HOMBA:AA30093,0.651021,bm25+fuzzy,hippocampus,Alveus of the hippocampus,,1.0,needs_review,hippocampal proper (Cornu Ammonis),0.605293
Amygdaloid area (unspecified),regions of amygdaloid complex,HOMBA:AA30222,0.678214,bm25+fuzzy+hierarchy_parent,regions of amygdaloid complex,Amygdaloid area (unspecified),,1.0,needs_review,anterior amygdaloid area,0.671875
"Amygdaloid area, unspecified",regions of amygdaloid complex,HOMBA:AA30222,0.610761,bm25+hierarchy_parent,regions of amygdaloid complex,"Amygdaloid area, unspecified",,1.0,needs_review,amygdaloid transition areas,0.530761
Angular thalamic nucleus,angular nucleus of thalamus,HOMBA:AA30318,1.0,bm25+exact+fuzzy,Angular thalamic nucleus,Angular thalamic nucleus,,1.0,high_confidence,ventral midline nuclei of thalamus,0.369763
"Anterior commissure, anterior limb",interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),HOMBA:10388,0.716501,bm25+fuzzy,interstitial nucleus of posterior limb of anterior commissure,"Anterior commissure, anterior limb",limb,1.0,needs_review,rostral (anterior) limb of internal capsule,0.42572
"Anterior commissure, intrabulbar part",anterior commissure,HOMBA:10559,0.75,bm25+fuzzy+hierarchy_parent,anterior commissure,"Anterior commissure, intrabulbar part",,1.0,needs_review,rostral (anterior) branch of anterior commissure,0.563577
"Anterior commissure, posterior limb",interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),HOMBA:10388,0.778821,bm25+fuzzy,interstitial nucleus of posterior limb of anterior commissure,"Anterior commissure, posterior limb",posterior;limb,1.0,needs_review,caudal limb of internal capsule,0.391216
Anterior olfactory area,anterior olfactory nuclear complex,HOMBA:10308,0.635146,bm25+fuzzy+hierarchy_parent,anterior olfactory nuclei,Anterior olfactory area,,1.0,needs_review,medial division of anterior olfactory nucleus,0.496824
Anterodorsal thalamic nucleus,anterodorsal nucleus of thalamus,HOMBA:10393,1.0,bm25+exact+fuzzy,Anterodorsal thalamic nucleus,Anterodorsal thalamic nucleus,,1.0,high_confidence,anterior nuclear complex of thalamus,0.8342
Anteromedial thalamic nucleus,anteromedial nucleus of thalamus,HOMBA:10394,1.0,bm25+exact+fuzzy,Anteromedial thalamic nucleus,Anteromedial thalamic nucleus,,1.0,high_confidence,anterior nuclear complex of thalamus,0.8342
"Anteroventral thalamic nucleus, dorsomedial part",anteroventral nucleus of thalamus,HOMBA:10395,0.87,bm25+fuzzy,anteroventral nucleus of thalamus,anteroventral nucleus of thalamus dorsomedial part,,1.0,needs_review,anterior nuclear complex of thalamus,0.817
"Anteroventral thalamic nucleus, ventrolateral part",anteroventral nucleus of thalamus,HOMBA:10395,0.850962,bm25+fuzzy,anteroventral nucleus of thalamus,anteroventral nucleus of thalamus ventrolateral part,,1.0,needs_review,anterior nuclear complex of thalamus,0.800627
Ascending fibers of the facial nerve,ascending fibers of the facial nerve in pons,HOMBA:12729,1.0,bm25+exact+fuzzy,Ascending fibers of the facial nerve,Ascending fibers of the facial nerve,,1.0,high_confidence,genu of the facial nerve,0.286676
"Basal forebrain region, unspecified",basal forebrain,HOMBA:10349,0.817067,bm25+fuzzy+hierarchy_parent,basal forebrain,"Basal forebrain region, unspecified",,1.0,needs_review,regions of basal forebrain,0.737067
Brachium of the superior colliculus,brachium of superior colliculus,HOMBA:12328,0.948553,bm25+fuzzy,brachium of superior colliculus,Brachium of the superior colliculus,,1.0,high_confidence,superior colliculus,0.753545
"Brainstem, unspecified","gray matter of midbrain (mesencephalon, upper brainstem)",HOMBA:10648,0.530511,bm25+fuzzy,upper brainstem,"Brainstem, unspecified",,1.0,low_confidence,developing transient structures of lower brainstem (pons and medulla),0.298016
CA1 (hippocampus),CA1 region of hippocampus,HOMBA:10297,1.0,bm25+exact+fuzzy,CA1,CA1,hippocampus,1.0,high_confidence,"lamination of hippocampal proper (CA1, CA2, CA3)",1.0
Caudate putamen,caudate-putamen cell bridges,HOMBA:146034746,0.69875,bm25+fuzzy,caudate lenticular nucleus cell bridges,caudate lenticular nucleus,,1.0,needs_review,putamen (lateroventral division of the CP),0.26625
Central canal,central canal of medulla oblongata,HOMBA:12826,0.760417,bm25+fuzzy,central canal of medulla,Central canal,,1.0,needs_review,central canal of spinal cord,0.669784
Central lateral thalamic nucleus,central lateral nucleus of thalamus,HOMBA:10444,1.0,bm25+exact+fuzzy,Central lateral thalamic nucleus,Central lateral thalamic nucleus,lateral,1.0,high_confidence,central dorsal nucleus of thalamus,0.658362
Central medial thalamic nucleus,central medial nucleus of thalamus,HOMBA:10445,1.0,bm25+exact+fuzzy,Central medial thalamic nucleus,Central medial thalamic nucleus,medial,1.0,high_confidence,central dorsal nucleus of thalamus,0.658801
"Cerebellum, unspecified",cerebellum,HOMBA:10656,0.778409,bm25+fuzzy,cerebellum,"Cerebellum, unspecified",,1.0,needs_review,paravermis of cerebellar hemisphere,0.290431
Cingulate area 1,cingulate subdivision of area 5,HOMBA:10217,0.503989,bm25+fuzzy,cingulate subdivision of area 5,Cingulate area 1,,1.0,low_confidence,cingulate cortex,0.463127
Cingulate area 2,cingulate subdivision of area 5,HOMBA:10217,0.503989,bm25+fuzzy,cingulate subdivision of area 5,Cingulate area 2,,1.0,low_confidence,cingulate cortex,0.463127
Cochlea,cochlear nuclei,HOMBA:12437,0.46225,fuzzy,cochlear nuclei,Cochlea,,1.0,low_confidence,olivocochlear bundle,0.45
Cochlear nerve,root of vestibulocochlear nerve,HOMBA:12868,0.683446,bm25+hierarchy_parent,root of vestibulocochlear nerve,Cochlear nerve,,1.0,needs_review,cochlear root of vestibulocochlear nerve,0.603446
Commissural stria terminalis,commissural branch of stria terminalis,HOMBA:AA30882,0.795681,bm25+fuzzy,commissural branch of stria terminalis,Commissural stria terminalis,,1.0,needs_review,stria terminalis,0.782738
Commissure of the superior colliculus,commissure of superior colliculus,HOMBA:AA30487,0.950756,bm25+fuzzy,commissure of superior colliculus,Commissure of the superior colliculus,,1.0,high_confidence,commissure of inferior colliculus,0.60203
Cornu ammonis 1,hippocampal proper (Cornu Ammonis),HOMBA:10296,0.856667,bm25+fuzzy,Cornu Ammonis,Cornu ammonis 1,,1.0,needs_review,"lobule VIIAt (tuber, part 1)",0.262158
Cornu ammonis 2,hippocampal proper (Cornu Ammonis),HOMBA:10296,0.856667,bm25+fuzzy,Cornu Ammonis,Cornu ammonis 2,,1.0,needs_review,"lobule VIIB (tuber, part 2)",0.262158
Cornu ammonis 3,hippocampal proper (Cornu Ammonis),HOMBA:10296,0.856667,bm25+fuzzy,Cornu Ammonis,Cornu ammonis 3,,1.0,needs_review,area 3 of primary somatosensory cortex,0.266405
Corpus callosum and associated subcortical white matter,white matter of brain,HOMBA:AA30482,0.59873,bm25+hierarchy_parent,white matter of brain,Corpus callosum and associated subcortical white matter,,1.0,low_confidence,corpus callosum,0.564419
Corticofugal tract and corona radiata,corona radiata,HOMBA:12030,0.655767,bm25+fuzzy+hierarchy_parent,corona radiata,Corticofugal tract and corona radiata,,1.0,needs_review,pyramidal tract,0.502974
Deeper layers of the superior colliculus,superior colliculus,HOMBA:12292,0.684236,bm25+fuzzy+hierarchy_parent,superior colliculus,Deeper layers of the superior colliculus,,1.0,needs_review,brachium of superior colliculus,0.58765
Dentate gyrus,dentate gyrus,HOMBA:10295,1.0,bm25+exact+fuzzy+hierarchy_parent,Dentate gyrus,Dentate gyrus,,1.0,high_confidence,major division of dentate gyrus,0.898452
"Dorsal cochlear nucleus, deep core",dorsal cochlear nucleus,HOMBA:12438,0.9,bm25+fuzzy,dorsal cochlear nucleus,"Dorsal cochlear nucleus, deep core",dorsal;core,0.5,modifier_conflict,dorsal part of pontine nucleus,0.58236
"Dorsal cochlear nucleus, fusiform and granule layer",dorsal cochlear nucleus,HOMBA:12438,0.731966,bm25+fuzzy,dorsal cochlear nuclei,dorsal cochlear nuclei fusiform and granule layer,dorsal;layer,0.5,modifier_conflict,granular cell layer of cochlear nuclei,0.588512
"Dorsal cochlear nucleus, molecular layer",dorsal cochlear nucleus,HOMBA:12438,0.819808,bm25+fuzzy,dorsal cochlear nucleus,"Dorsal cochlear nucleus, molecular layer",dorsal;molecular;layer,0.333333,modifier_conflict,layer 1 (molecular layer) of ERC,0.709061
Dorsolateral orbital area,orbital gyri,HOMBA:AA30533,0.529033,bm25+hierarchy_parent,orbital gyri,Dorsolateral orbital area,,1.0,low_confidence,"dorsal fourth visual area (dorsolateral visual cortex, DL)",0.51508
Dysgranular insular cortex,dysgranular insular cortex (area Idg),HOMBA:10289,1.0,bm25+exact+fuzzy+hierarchy_parent,Dysgranular insular cortex,Dysgranular insular cortex,,1.0,high_confidence,major insular cortex,0.97
Entopeduncular nucleus,entopeduncular nucleus,HOMBA:146034758,1.0,bm25+exact+fuzzy,Entopeduncular nucleus,Entopeduncular nucleus,,1.0,high_confidence,cerebellar deep nuclei,0.260408
Entorhinal area (medial part),medial (caudal) entorhinal cortex,HOMBA:10319,1.0,bm25+fuzzy,medial entorhinal area,Entorhinal area,medial,1.0,high_confidence,intermediate entorhinal cortex,0.899167
Ethmoid-Limitans nucleus,ethmoid thalamic nucleus,HOMBA:AA30314,0.630866,bm25+fuzzy,ethmoid thalamic nuclei,ethmoid limitans nuclei,,1.0,needs_review,posterior limitans nucleus,0.544833
External globus pallidus (lateral part),external division of globus pallidus,HOMBA:10343,0.860318,bm25+fuzzy,external division of globus pallidus,External globus pallidus (lateral part),lateral;external,0.5,modifier_conflict,external medullary lamina of globus pallidus,0.726286
External globus pallidus (medial part),external division of globus pallidus,HOMBA:10343,0.860318,bm25+fuzzy,external division of globus pallidus,External globus pallidus (medial part),medial;external,0.5,modifier_conflict,external medullary lamina of globus pallidus,0.726286
"External medullary lamina, auditory radiation",external medullary lamina of globus pallidus,HOMBA:12037,0.445683,bm25,external medullary lamina of pallidum,"External medullary lamina, auditory radiation",external,1.0,low_confidence,external medullary lamina of thalamus,0.445683
"External medullary lamina, unspecified",external medullary lamina of thalamus,HOMBA:12038,0.843576,bm25+fuzzy,external medullary lamina of thalamus,"External medullary lamina, unspecified",external,1.0,needs_review,external medullary lamina of globus pallidus,0.837771
"Facial nerve, unspecified",root of facial nerve,HOMBA:12862,0.611459,bm25+fuzzy+hierarchy_parent,root of facial nerve,"Facial nerve, unspecified",,1.0,needs_review,genu of the facial nerve,0.58898
Fasciola cinereum,fasciola cinereum (ectosplenial area 26),HOMBA:AA30112,1.0,bm25+exact+fuzzy,Fasciola cinereum,Fasciola cinereum,,1.0,high_confidence,tuber cinereum,0.275409
Fields of Forel,nucleus of the field of Forel,HOMBA:10462,0.446832,bm25+fuzzy,nucleus of the field of Forel,Fields of Forel,,1.0,low_confidence,,
Fimbria of the hippocampus,fimbria,HOMBA:10575,0.928336,bm25+fuzzy,fimbria of hippocampus,Fimbria of the hippocampus,,1.0,high_confidence,hippocampal proper (Cornu Ammonis),0.381217
Frontal association area 3,frontal lobe,HOMBA:12113,0.304478,bm25+hierarchy_parent,frontal lobe,Frontal association area 3,,1.0,low_confidence,area 3 of primary somatosensory cortex,0.266405
Frontal association cortex,frontal cortex,HOMBA:10161,0.663462,bm25+fuzzy+hierarchy_parent,frontal cortex,Frontal association cortex,,1.0,needs_review,"frontal polar cortex (FP, area 10)",0.590387
Genu of the facial nerve,genu of the facial nerve,HOMBA:12738,1.0,bm25+exact+fuzzy,Genu of the facial nerve,Genu of the facial nerve,,1.0,high_confidence,root of facial nerve,0.357202
"Globus pallidus external, lateral part",external division of globus pallidus,HOMBA:10343,0.901216,bm25+fuzzy,globus pallidus externa,"Globus pallidus external, lateral part",external;lateral,0.5,modifier_conflict,external medullary lamina of globus pallidus,0.651474
"Globus pallidus external, medial part",external division of globus pallidus,HOMBA:10343,0.914167,bm25+fuzzy,globus pallidus externa,"Globus pallidus external, medial part",external;medial,0.5,modifier_conflict,external medullary lamina of globus pallidus,0.664602
Glomerular layer of the accessory olfactory bulb,glomerular layer of accessory olfactory bulb,HOMBA:AA30176,1.0,bm25+fuzzy,glomerular layer of accessory olfactory bulb,Glomerular layer of the accessory olfactory bulb,layer;accessory,1.0,high_confidence,glomerular layer of olfactory bulb,0.873642
Glomerular layer of the olfactory bulb,glomerular layer of olfactory bulb,HOMBA:AA30170,1.0,bm25+fuzzy,glomerular layer of olfactory bulb,Glomerular layer of the olfactory bulb,layer,1.0,high_confidence,glomerular layer of accessory olfactory bulb,0.94492
Granular insular cortex,granular insular cortex (area Ig),HOMBA:10290,1.0,bm25+exact+fuzzy,Granular insular cortex,Granular insular cortex,granular,1.0,high_confidence,caudal granular insular cortex,0.9975
Habenula (lateral part),habenular nuclei,HOMBA:10452,0.88,bm25+exact+fuzzy,Habenula,Habenula,lateral,0.0,needs_review,lateral habenular nucleus,0.87
Habenula (medial part),habenular nuclei,HOMBA:10452,0.88,bm25+exact+fuzzy,Habenula,Habenula,medial,0.0,needs_review,medial habenular nucleus,0.8725
Habenular commissure,habenular commissure,HOMBA:10566,1.0,bm25+exact+fuzzy,Habenular commissure,Habenular commissure,,1.0,high_confidence,hippocampal commissure,0.271473
"Hypothalamic region, unspecified",hypothalamic sulcus,HOMBA:10607,0.453031,bm25+fuzzy,hypothalamic sulcus,"Hypothalamic region, unspecified",,1.0,low_confidence,ventricular-subventricular zone of hypothalamus,0.444456
Inferior cerebellar peduncle,inferior cerebellar peduncle,HOMBA:12741,1.0,bm25+exact+fuzzy,Inferior cerebellar peduncle,Inferior cerebellar peduncle,,1.0,high_confidence,middle cerebellar peduncle (brachium pontis),0.677014
"Inferior colliculus, brachium",brachium of inferior colliculus,HOMBA:12327,0.874145,bm25+fuzzy,brachium of inferior colliculus,"Inferior colliculus, brachium",,1.0,needs_review,inferior colliculus,0.698042
"Inferior colliculus, central nucleus",inferior colliculus,HOMBA:12305,0.933772,bm25+hierarchy_parent,inferior colliculus,"Inferior colliculus, central nucleus",,1.0,high_confidence,central nucleus of inferior colliculus,0.853772
"Inferior colliculus, commissure",commissure of inferior colliculus,HOMBA:12333,0.865278,bm25+fuzzy,commissure of inferior colliculus,"Inferior colliculus, commissure",,1.0,needs_review,commissure of superior colliculus,0.559148
"Inferior colliculus, dorsal cortex",dorsal central nucleus of inferior colliculus,HOMBA:12307,0.972659,bm25+fuzzy,dorsal cortex of inferior colliculus,"Inferior colliculus, dorsal cortex",dorsal,1.0,high_confidence,inferior colliculus,0.655
"Inferior colliculus, external cortex",external shell (cortex) of inferior colliculus,HOMBA:12308,0.965739,bm25+fuzzy,external cortex of inferior colliculus,"Inferior colliculus, external cortex",external,1.0,high_confidence,external capsule,0.339024
Inferior olive,inferior olive,HOMBA:12600,1.0,bm25+exact+fuzzy+hierarchy_parent,Inferior olive,Inferior olive,,1.0,high_confidence,hilus of the inferior olive,0.722962
Infralimbic area,rostrodorsal division of A25 (infralimbic cortex),HOMBA:AA30037,0.561663,bm25+fuzzy,infralimbic cortex,Infralimbic area,,1.0,low_confidence,,
Infundibulum,infundibular stalk,HOMBA:10643,1.0,bm25+exact+fuzzy,Infundibulum,Infundibulum,,1.0,high_confidence,infundibular recess of 3V,0.200538
Interanteromedial thalamic nucleus,interanteromedial nucleus of thalamus,HOMBA:13048,1.0,bm25+exact+fuzzy,Interanteromedial thalamic nucleus,Interanteromedial thalamic nucleus,,1.0,high_confidence,ventral midline nuclei of thalamus,0.97
Intergeniculate leaflet,intergeniculate leaf,HOMBA:AA30305,0.773333,bm25+fuzzy,intergeniculate leaf,Intergeniculate leaflet,,1.0,needs_review,lateral geniculate nucleus (dorsal lateral geniculate nucleus),0.305917
Internal medullary lamina,internal medullary lamina of globus pallidus,HOMBA:12062,0.8775,bm25+fuzzy,internal medullary lamina of pallidum,Internal medullary lamina,,1.0,needs_review,internal medullary lamina of thalamus,0.8775
Interpeduncular nucleus,interpeduncular nucleus,HOMBA:12270,1.0,bm25+exact+fuzzy+hierarchy_parent,Interpeduncular nucleus,Interpeduncular nucleus,,1.0,high_confidence,"interpeduncular nucleus, apical division",0.796474
Intramedullary thalamic area,interanteromedial nucleus of thalamus,HOMBA:13048,0.381708,bm25+fuzzy,interanteromedial thalamic nucleus,Intramedullary thalamic area,,1.0,low_confidence,centromedian nucleus of thalamus,0.37895
