dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,_category,_mechanism
species,"Primary somatosensory area, hindlimb representation",needs_review,0.616768,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex hindlimb representation,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.51972,D_homba_gap,HOMBA lacks this granularity
species,Perirhinal area 36,needs_review,0.623878,HOMBA:AA30025,perirhinal cortical region,bm25+fuzzy+hierarchy_parent,Perirhinal area 36,perirhinal cortical region,,1.0,ectorhinal cortex (area 36),0.543878,D_homba_gap,HOMBA lacks this granularity
species,Orbital cortex (ventral),needs_review,0.62947,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,bm25+fuzzy,Orbital cortex (ventral),ventral,ventral,1.0,anterior (ventral) spinal artery,0.62947,B_algo,weak/lone-token fuzzy trap
species,Ethmoid-Limitans nucleus,needs_review,0.63091,HOMBA:AA30314,ethmoid thalamic nucleus,bm25+fuzzy,ethmoid limitans nuclei,ethmoid thalamic nuclei,,1.0,posterior limitans nucleus,0.544874,C_dict,ethmoid thalamic nucleus synonym
species,"Primary somatosensory area, trunk representation",needs_review,0.637321,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex trunk representation,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.527565,D_homba_gap,HOMBA lacks this granularity
species,"Supratemporal plane, posterior",needs_review,0.639186,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,bm25+fuzzy,"Supratemporal plane, posterior",posterior,posterior,1.0,caudal (posterior) extramural migratory stream,0.639186,B_algo,LLM re-review: temporal plane -> caudal branch of anterior commissure (weak-token trap)
species,"Lateral parietal cortex, superior",needs_review,0.639812,HOMBA:10215,superior medial parietal cortex,bm25+fuzzy,"Lateral parietal cortex, superior",posterodorsal parietal cortex superior,lateral,0.0,superior parietal lobule (gyrus),0.483572,B_algo,LLM re-review: lateral parietal -> superior MEDIAL parietal (lateral vs medial mismatch)
species,Perirhinal area 35,needs_review,0.643533,HOMBA:10320,perirhinal cortex (area 35),bm25+fuzzy+hierarchy_parent,Perirhinal area 35,perirhinal cortex (area 35),,1.0,perirhinal cortical region,0.271672,D_homba_gap,HOMBA lacks this granularity
species,"Primary somatosensory area, face representation",needs_review,0.645,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex face representation,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.530727,D_homba_gap,HOMBA lacks this granularity
species,Nucleus of the stria medullaris,needs_review,0.645767,HOMBA:10590,stria medullaris of thalamus,bm25+fuzzy,Nucleus of the stria medullaris,stria medullaris of thalamus,,1.0,bed nucleus of stria terminalis,0.273228,C_dict,stria medullaris (of thalamus)
species,"Central opercular cortex, posterior",needs_review,0.646011,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),bm25+fuzzy,"Central opercular cortex, posterior",posterior frontal cortex,posterior,1.0,medial (caudal) entorhinal cortex,0.632966,B_algo,LLM re-review: operculum -> frontal motor cortex via lone 'posterior' (weak-token trap)
species,"Laterodorsal thalamic nucleus, ventrolateral part",needs_review,0.647906,HOMBA:10443,rostral intralaminar nuclei of thalamus,hierarchy_parent,"Laterodorsal thalamic nucleus, ventrolateral part",rostral intralaminar nuclei of thalamus,,1.0,ventral midline nuclei of thalamus,0.636578,B_algo,hierarchy_parent over-promotion
species,Anterior Interposed Cerebellar Nucleus,needs_review,0.649711,HOMBA:12471,pontine raphe region,hierarchy_parent,Anterior Interposed Cerebellar Nucleus,pontine raphe region,,1.0,interpositus (intermediate) nucleus,0.618063,B_algo,hierarchy_parent over-promotion
species,Frontal association cortex,needs_review,0.663516,HOMBA:10161,frontal cortex,bm25+fuzzy+hierarchy_parent,Frontal association cortex,frontal cortex,,1.0,"frontal polar cortex (FP, area 10)",0.590448,D_homba_gap,HOMBA lacks this granularity
species,"Laterodorsal thalamic nucleus, dorsomedial part",needs_review,0.664608,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,"Laterodorsal thalamic nucleus, dorsomedial part",ventral midline nuclei of thalamus,,1.0,rostral intralaminar nuclei of thalamus,0.627037,B_algo,LLM re-review: LD nucleus -> ventral midline nuclei (parent over-promotion; LD exists)
species,Posterior Interposed Cerebellar Nucleus,needs_review,0.665441,HOMBA:12844,posterior lobe of cerebellar cortex,bm25+fuzzy,Posterior Interposed Cerebellar Nucleus,posterior lobe of cerebellar cortex,posterior,1.0,"posterior lobe, vermis part",0.653192,B_algo,wrong top-1 (better candidate exists)
species,"Primary somatosensory area, dysgranular zone",needs_review,0.670083,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex dysgranular zone,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.532383,D_homba_gap,HOMBA lacks this granularity
species,Septimbrial nucleus,needs_review,0.672904,HOMBA:13032,septofimbrial nucleus,fuzzy,Septimbrial nucleus,septofimbrial nucleus,,1.0,septal region (septal nuclear complex),0.598302,C_dict,septofimbrial spelling
species,Ventroposterior medial and lateral thalamic nuclei,needs_review,0.681714,HOMBA:11515,medial subdivision of LaV,bm25+fuzzy,Ventroposterior medial and lateral thalamic nuclei,ventral medial subdivision of lateral nuclei,medial;lateral,1.0,ventral lateral nucleus of thalamus,0.661991,B_algo,LLM re-review: VPM/VPL thalamus -> LaV amygdala subdivision (wrong structure)
species,Ventral orbital area,needs_review,0.695,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,bm25+fuzzy,Ventral orbital area,ventral,ventral,1.0,anterior (ventral) spinal artery,0.695,B_algo,weak/lone-token fuzzy trap
species,Caudate putamen,needs_review,0.69875,HOMBA:146034746,caudate-putamen cell bridges,bm25+fuzzy,caudate lenticular nucleus,caudate lenticular nucleus cell bridges,,1.0,putamen (lateroventral division of the CP),0.266276,B_algo,wrong top-1 (better candidate exists)
species,Lateral Cerebellar Nucleus,needs_review,0.700172,HOMBA:AA30564,lateral region of cerebellar hemisphere,bm25+fuzzy,Lateral Cerebellar Nucleus,lateral region of cerebellar hemisphere,lateral,1.0,lateral nucleus of amygdala,0.429884,B_algo,wrong top-1 (better candidate exists)
species,Ventroposterior inferior thalamic nucleus,needs_review,0.700393,HOMBA:10409,pulvinar of thalamus,bm25+hierarchy_parent,Ventroposterior inferior thalamic nucleus,pulvinar of thalamus,,1.0,caudal intralaminar nuclei of thalamus,0.653024,B_algo,hierarchy_parent over-promotion
species,"Piriform cortex, layer 1",needs_review,0.705435,HOMBA:10311,piriform cortex,bm25+fuzzy,"Piriform cortex, layer 1",piriform cortex,layer,0.0,layer 1 (molecular layer) of ERC,0.408128,D_homba_gap,HOMBA lacks this granularity
species,"Piriform cortex, layer 2",needs_review,0.705435,HOMBA:10311,piriform cortex,bm25+fuzzy,"Piriform cortex, layer 2",piriform cortex,layer,0.0,layer 2 (outer granular cell layer) of NCx,0.408128,D_homba_gap,HOMBA lacks this granularity
species,"Piriform cortex, layer 3",needs_review,0.705435,HOMBA:10311,piriform cortex,bm25+fuzzy,"Piriform cortex, layer 3",piriform cortex,layer,0.0,unique layer 3 of primary visual cortex (primates),0.426757,D_homba_gap,HOMBA lacks this granularity
species,Orbital cortex (ventrolateral),needs_review,0.715939,HOMBA:13324,ventrolateral temporal cortex,bm25+fuzzy,Orbital cortex (ventrolateral),ventrolateral temporal cortex,ventrolateral,1.0,ventrolateral prefrontal cortex (Broca's area in dominant hemisphere),0.711977,B_algo,LLM re-review: orbitofrontal -> ventrolateral TEMPORAL cortex (wrong lobe)
species,Centrolateral and paracentral thalamic nuclei,needs_review,0.719859,HOMBA:10443,rostral intralaminar nuclei of thalamus,hierarchy_parent,Centrolateral and paracentral thalamic nuclei,rostral intralaminar nuclei of thalamus,,1.0,paracentral nucleus of thalamus,0.639859,B_algo,hierarchy_parent over-promotion
species,Interanteromedial Thalamus,needs_review,0.724368,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Interanteromedial Thalamus,ventral midline nuclei of thalamus,,1.0,interanteromedial nucleus of thalamus,0.644368,B_algo,hierarchy_parent over-promotion
species,Stria medullaris thalami,needs_review,0.7255,HOMBA:10590,stria medullaris of thalamus,bm25+fuzzy,Stria medullaris thalami,stria medullaris of thalamus,,1.0,myelencephalon (medulla oblongata),0.40625,C_dict,latin word-order -> stria medullaris of thalamus
species,Basomedial amygdaloid nucleus,needs_review,0.725873,HOMBA:10366,basolateral nuclear group of amygdala,bm25+hierarchy_parent,Basomedial amygdaloid nucleus,basolateral nuclear group of amygdala,,1.0,basomedial nucleus (accessory basal nucleus) of amygdala,0.645873,B_algo,LLM re-review: basomedial -> basolateral group (distinct nucleus; correct at rank2)
species,Optic tract and optic chiasm,needs_review,0.727822,HOMBA:10644,optic chiasm,bm25+fuzzy,Optic tract and optic chiasm,optic chiasm,,1.0,optic tract,0.376167,C_dict,compound enumeration
species,Intermediodorsal Thalamus,needs_review,0.729483,HOMBA:AA30274,dorsal midline nuclei of thalamus,hierarchy_parent,Intermediodorsal Thalamus,dorsal midline nuclei of thalamus,,1.0,intermediodorsal  nucleus of thalamus,0.649483,B_algo,hierarchy_parent over-promotion
species,Superior Olive,needs_review,0.734583,HOMBA:12470,medial superior olivary nucleus,bm25+fuzzy,Superior Olive,medial superior olive,,1.0,lateral superior olivary nucleus,0.715038,B_algo,wrong top-1 (better candidate exists)
species,Pedunculopontine Nucleus,needs_review,0.739583,HOMBA:12406,pontine nucleus,fuzzy+hierarchy_parent,Pedunculopontine Nucleus,pontine nucleus,,1.0,peduncular part of pontine nucleus,0.598279,B_algo,wrong top-1 (better candidate exists)
species,Ventrolateral thalamic nucleus,needs_review,0.744627,HOMBA:10443,rostral intralaminar nuclei of thalamus,hierarchy_parent,Ventrolateral thalamic nucleus,rostral intralaminar nuclei of thalamus,,1.0,dorsal midline nuclei of thalamus,0.720288,B_algo,hierarchy_parent over-promotion
species,Kolliker-Fuse Nucleus,needs_review,0.756395,HOMBA:12518,Koelliker-Fuse nucleus,bm25+fuzzy,Kolliker-Fuse Nucleus,Koelliker-Fuse nucleus,,1.0,cerebellar deep nuclei,0.492784,C_dict,Kolliker -> Koelliker spelling
species,Laterodorsal thalamic nucleus,needs_review,0.769656,HOMBA:10393,anterodorsal nucleus of thalamus,bm25+fuzzy,laterodorsal nucleus of thalamus,anterodorsal nucleus of thalamus,,1.0,interanterodorsal nucleus of thalamus,0.73726,C_dict,laterodorsal -> lateral dorsal nucleus of thalamus
species,Intergeniculate leaflet,needs_review,0.773333,HOMBA:AA30305,intergeniculate leaf,bm25+fuzzy,Intergeniculate leaflet,intergeniculate leaf,,1.0,lateral geniculate nucleus (dorsal lateral geniculate nucleus),0.305917,C_dict,leaflet -> leaf
species,Juxtaparaventricular nucleus,needs_review,0.773333,HOMBA:10457,paraventricular nucleus of thalamus,fuzzy+hierarchy_parent,Juxtaparaventricular nucleus,paraventricular nucleus,,1.0,subventricular nucleus,0.594091,B_algo,wrong top-1 (better candidate exists)
species,Precuneiform Nucleus,needs_review,0.773333,HOMBA:12240,cuneiform nucleus,bm25+fuzzy+hierarchy_parent,Precuneiform Nucleus,cuneiform nucleus,,1.0,precuneiform area,0.671252,C_dict,precuneiform area/nucleus
species,A11 dopamine cell group,needs_review,0.776304,HOMBA:AA30843,A8 dopamine cell group,bm25+fuzzy,A11 dopamine cell group,A8 dopamine cell group,,1.0,A2 noradrenaline cell group,0.543902,D_homba_gap,HOMBA lacks this granularity
species,A13 dopamine cell group,needs_review,0.776304,HOMBA:AA30843,A8 dopamine cell group,bm25+fuzzy,A13 dopamine cell group,A8 dopamine cell group,,1.0,A2 noradrenaline cell group,0.543902,D_homba_gap,HOMBA lacks this granularity
species,Mesencephalic Reticular Formation,needs_review,0.777459,HOMBA:15547,isthmic reticular formation,bm25+fuzzy,Mesencephalic Reticular Formation,isthmic reticular formation,reticular,1.0,medullary reticular formation in  medulla oblongata,0.764278,B_algo,LLM re-review: mesencephalic -> isthmic RF (midbrain reticular formation exists)
species,Spinal Trigeminal Nucleus Intermediate,needs_review,0.7809,HOMBA:12436,afferent nuclei of cranial nerves in pons,hierarchy_parent,Spinal Trigeminal Nucleus Intermediate,afferent nuclei of cranial nerves in pons,,1.0,spinal trigeminal nucleus,0.75465,B_algo,hierarchy_parent over-promotion
species,Ventral periolivary nuclei,needs_review,0.78137,HOMBA:12568,"solitary nucleus, ventral division",bm25+fuzzy,ventral periolivary nucleus,ventral part solitary nucleus,ventral,1.0,periolivary nuclei,0.753867,B_algo,LLM re-review: periolivary -> solitary nucleus via 'ventral' (correct at rank2)
species,Optic tract/chiasma,needs_review,0.788377,HOMBA:10589,optic tract,bm25+fuzzy,Optic tract/chiasma,optic tract,,1.0,optic chiasm,0.542626,C_dict,compound; chiasma -> chiasm
species,Cerebellar Lobule 10 Vermis,needs_review,0.792065,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 10 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.712065,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 1 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 1 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 2 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 2 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 3 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 3 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 4 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 4 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 5 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 5 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 6 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 6 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 7 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 7 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 8 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 8 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 9 Vermis,needs_review,0.798634,HOMBA:AA30563,cerebellar morphology,bm25+fuzzy+hierarchy_parent,Cerebellar Lobule 9 Vermis,cerebellar morphology,,1.0,cerebellar vermis,0.718634,D_homba_gap,HOMBA lacks this granularity
species,Medial Raphe,needs_review,0.8075,HOMBA:12402,fastigial (medial) nucleus,bm25+fuzzy,Medial Raphe,medial,medial,1.0,medial (magnocellular) division of MD,0.8075,B_algo,weak/lone-token fuzzy trap
species,Locus-coeruleus Region,needs_review,0.8084,HOMBA:12499,nucleus coeruleus (locus coeruleus),bm25+fuzzy,Locus-coeruleus Region,locus coeruleus,,1.0,,,C_dict,locus coeruleus region -> nucleus coeruleus
species,Dorsal Lateral Leminscus Nucleus,needs_review,0.81101,HOMBA:10429,lateral geniculate nucleus (dorsal lateral geniculate nucleus),bm25+fuzzy,Dorsal Lateral Leminscus Nucleus,dorsal lateral geniculate nucleus,dorsal;lateral,1.0,dorsal nucleus of lateral lemniscus,0.794715,C_dict,Leminscus -> lemniscus; dorsal nucleus of lateral lemniscus
species,4th ventricle,needs_review,0.815,HOMBA:AA30475,olfactory recess (ventricle) and ependyma,bm25+fuzzy,4th ventricle,ventricle,,1.0,fourth ventricle,0.617966,B_algo,LLM re-review: -> olfactory recess via 'ventricle' (fourth ventricle is rank2)
species,Retroreuniens thalamic nucleus,needs_review,0.815,HOMBA:10403,reuniens (medioventral) nucleus of thalamus,bm25+fuzzy,Retroreuniens thalamic nucleus,reuniens thalamic nucleus,,1.0,ventral midline nuclei of thalamus,0.7697,C_dict,reuniens word-order; reuniens nucleus of thalamus
species,Abducens Motor Nucleus,needs_review,0.819332,HOMBA:12417,efferent nuclei of cranial nerves in pons,hierarchy_parent,Abducens Motor Nucleus,efferent nuclei of cranial nerves in pons,,1.0,abducens nucleus,0.739332,B_algo,hierarchy_parent over-promotion
species,Medial Emminence,needs_review,0.819921,HOMBA:12820,medial eminence,bm25+fuzzy,Medial Emminence,medial eminence,medial,1.0,fastigial (medial) nucleus,0.71375,E_source_typo,transcription typo in dataset
species,Ventromedial thalamic nucleus,needs_review,0.823683,HOMBA:10448,caudal intralaminar nuclei of thalamus,hierarchy_parent,Ventromedial thalamic nucleus,caudal intralaminar nuclei of thalamus,,1.0,rostral intralaminar nuclei of thalamus,0.746714,B_algo,hierarchy_parent over-promotion
species,Dorsal Medial Hypothalamic Nucleus,needs_review,0.842294,HOMBA:10489,dorsal division of VMHco,bm25+fuzzy,Dorsal Medial Hypothalamic Nucleus,dorsal part of ventromedial hypothalamic nucleus,dorsal;medial,1.0,dorsomedial hypothalamic nucleus,0.772277,B_algo,LLM re-review: DMH -> ventromedial hypothalamic division (DMH is rank2)
species,Occulomotor Nerve,needs_review,0.856667,HOMBA:12376,root of occulomotor nerve,bm25+fuzzy,Occulomotor Nerve,root of occulomotor nerve,,1.0,root of facial nerve,0.282022,E_source_typo,transcription typo in dataset
species,Paraventricular hypothalamic nucleus,needs_review,0.866136,HOMBA:AA30274,dorsal midline nuclei of thalamus,hierarchy_parent,Paraventricular hypothalamic nucleus,dorsal midline nuclei of thalamus,,1.0,paraventricular nucleus of thalamus,0.786136,B_algo,hierarchy_parent over-promotion
species,Subparafascicular parvocellular thalamic nucleus,needs_review,0.89591,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Subparafascicular parvocellular thalamic nucleus,ventral midline nuclei of thalamus,,1.0,subparafascicular nucleus of thalamus,0.81591,B_algo,hierarchy_parent over-promotion
species,Lateral Ventral Amygdaloid Nucleus,modifier_conflict,0.601114,HOMBA:12093,ventral amygdaloid efferent path,bm25+fuzzy,Lateral Ventral Amygdaloid Nucleus,ventral amygdaloid efferent path,lateral;ventral,0.5,lateral subdivision of LaV,0.47003,B_algo,LLM re-review: nucleus -> ventral amygdaloid efferent PATH (wrong structure type)
species,Paraventricular hypothalamic nucleus (medial parvicellular dorsal zone),modifier_conflict,0.640426,HOMBA:10489,dorsal division of VMHco,bm25+fuzzy,paraventricular hypothalamic nuclei medial parvicellular dorsal zone,dorsal part of ventromedial hypothalamic nuclei,medial;parvicellular;dorsal;zone;medial parvicellular dorsal zone,0.4,ventromedial hypothalamic nucleus,0.617716,B_algo,LLM re-review: PVN -> ventromedial hypothalamic division (wrong nucleus)
species,Pretectothalamic lamina,low_confidence,0.290576,HOMBA:12357,dentatothalamic tract,fuzzy,Pretectothalamic lamina,dentatothalamic tract,,1.0,lamina III and IV of lumbar spinal cord,0.246639,B_algo,wrong top-1 (better candidate exists)
species,Frontal association area 3,low_confidence,0.304528,HOMBA:12113,frontal lobe,bm25+hierarchy_parent,Frontal association area 3,frontal lobe,,1.0,area 3 of primary somatosensory cortex,0.266446,D_homba_gap,HOMBA lacks this granularity
species,"Primary somatosensory area, barrel field",low_confidence,0.314206,HOMBA:AA30880,barrel field of S1fm (rodents),bm25,"Primary somatosensory area, barrel field",barrel field of S1fm,,1.0,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",0.287974,D_homba_gap,HOMBA lacks this granularity
species,Spiral ganglion,low_confidence,0.325676,HOMBA:10332,basal ganglia (basal nuclei),fuzzy,Spiral ganglion,basal ganglia,,1.0,,,D_homba_gap,HOMBA lacks this granularity
species,Intramedullary thalamic area,low_confidence,0.381754,HOMBA:13048,interanteromedial nucleus of thalamus,bm25+fuzzy,Intramedullary thalamic area,interanteromedial thalamic nucleus,,1.0,centromedian nucleus of thalamus,0.378996,B_algo,wrong top-1 (better candidate exists)
species,P1 Mesencephalic Reticulum,low_confidence,0.406954,HOMBA:12767,mesencephalic trigeminal tract,bm25+fuzzy,P1 Mesencephalic Reticulum,mesencephalic trigeminal tract,,1.0,mesencephalic trigeminal nucleus,0.406299,B_algo,wrong top-1 (better candidate exists)
species,"External medullary lamina, auditory radiation",low_confidence,0.445726,HOMBA:12037,external medullary lamina of globus pallidus,bm25,"External medullary lamina, auditory radiation",external medullary lamina of pallidum,external,1.0,external medullary lamina of thalamus,0.445726,B_algo,wrong top-1 (better candidate exists)
species,Vestibular apparatus,low_confidence,0.450809,HOMBA:12448,vestibular nuclei in pons,bm25+fuzzy+hierarchy_parent,Vestibular apparatus,vestibular nucleus,,1.0,vestibular nuclei in medulla,0.399762,D_homba_gap,HOMBA lacks this granularity
species,"Hypothalamic region, unspecified",low_confidence,0.453071,HOMBA:10607,hypothalamic sulcus,bm25+fuzzy,"Hypothalamic region, unspecified",hypothalamic sulcus,,1.0,ventricular-subventricular zone of hypothalamus,0.44451,B_algo,wrong top-1 (better candidate exists)
species,Cochlea,low_confidence,0.46225,HOMBA:12437,cochlear nuclei,fuzzy,Cochlea,cochlear nuclei,,1.0,olivocochlear bundle,0.45,D_homba_gap,HOMBA lacks this granularity
species,"Central opercular cortex, anterior",low_confidence,0.472507,HOMBA:12838,anterior lobe of cerebellar cortex,bm25+fuzzy,"Central opercular cortex, anterior",anterior lobe of cerebellar cortex,,1.0,rostral (anterior) branch of anterior commissure,0.472332,B_algo,wrong top-1 (better candidate exists)
species,Linear raphe,low_confidence,0.476073,HOMBA:12230,linear nucleus of the midbrain,bm25+hierarchy_parent,Linear raphe,linear nucleus of the midbrain,,1.0,caudal linear nucleus of the raphe,0.473574,B_algo,wrong top-1 (better candidate exists)
species,"Ventricular system, unspecified",low_confidence,0.483204,HOMBA:10542,ventricular zone of neocortex,bm25+fuzzy+hierarchy_parent,"Ventricular system, unspecified",ventricular zone,,1.0,central nervous system (neural tube),0.237518,B_algo,wrong top-1 (better candidate exists)
species,Capsule of the Antherior Thalamus,low_confidence,0.49017,HOMBA:10390,thalamus,bm25+fuzzy,Capsule of the Antherior Thalamus,thalamus,,1.0,ventral midline nuclei of thalamus,0.463581,E_source_typo,transcription typo in dataset
species,Retrosplenial dysgranular area,low_confidence,0.491053,HOMBA:AA30028,dysgranular division of area prostriata,bm25+fuzzy,Retrosplenial dysgranular area,dysgranular division of area prostriata,,1.0,retrosplenial cortex,0.456751,B_algo,LLM re-review: retrosplenial -> area prostriata (distinct area; retrosplenial is rank2)
species,Fourth Nerve,low_confidence,0.496163,HOMBA:12805,fourth ventricle,bm25+fuzzy+hierarchy_parent,Fourth Nerve,fourth ventricle,,1.0,optic nerve,0.474218,B_algo,wrong top-1 (better candidate exists)
species,Ventroposterior Inferior Thalamus,low_confidence,0.502419,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Ventroposterior Inferior Thalamus,ventral midline nuclei of thalamus,,1.0,ventroanterior-ventrolateral nuclear complex of thalamus,0.49476,B_algo,hierarchy_parent over-promotion
species,Cingulate area 1,low_confidence,0.504041,HOMBA:10217,cingulate subdivision of area 5,bm25+fuzzy,Cingulate area 1,cingulate subdivision of area 5,,1.0,cingulate cortex,0.463172,D_homba_gap,HOMBA lacks this granularity
species,Cingulate area 2,low_confidence,0.504041,HOMBA:10217,cingulate subdivision of area 5,bm25+fuzzy,Cingulate area 2,cingulate subdivision of area 5,,1.0,cingulate cortex,0.463172,D_homba_gap,HOMBA lacks this granularity
species,"Intracalcarine cortex, inferior",low_confidence,0.506184,HOMBA:12305,inferior colliculus,bm25+hierarchy_parent,"Intracalcarine cortex, inferior",inferior colliculus,,1.0,inferior lateral parietal cortex,0.482908,B_algo,wrong top-1 (better candidate exists)
species,"Supratemporal plane, anterior",low_confidence,0.510644,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,bm25+fuzzy,"Supratemporal plane, anterior",anterior,,1.0,rostral (anterior) division of BM,0.510644,B_algo,weak/lone-token fuzzy trap
species,"Brainstem, unspecified",low_confidence,0.530552,HOMBA:10648,"gray matter of midbrain (mesencephalon, upper brainstem)",bm25+fuzzy,"Brainstem, unspecified",upper brainstem,,1.0,developing transient structures of lower brainstem (pons and medulla),0.298065,D_homba_gap,HOMBA lacks this granularity
species,Mediolateral Fascicle,low_confidence,0.537009,HOMBA:12731,cuneate fasciculus,bm25+fuzzy,Mediolateral Fascicle,cuneate fascicle,,1.0,uncinate fasciculus,0.530467,C_dict,ambiguous source label (cuneate fascicle?)
species,Cerebellar Lobule 3 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 3 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 4 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 4 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 5 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 5 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 6 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 6 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Acoustic striae,low_confidence,0.548026,HOMBA:266441583,acoustic radiation,bm25+fuzzy,Acoustic striae,acoustic radiation,,1.0,intermediate acoustic stria,0.528734,B_algo,wrong top-1 (better candidate exists)
species,"Intracalcarine cortex, superior",low_confidence,0.549864,HOMBA:10214,posterior parietal cortex,hierarchy_parent,"Intracalcarine cortex, superior",posterior parietal cortex,,1.0,superolateral temporal cortex (area 22),0.52318,B_algo,wrong top-1 (better candidate exists)
species,Mircrocellular Tegmentum,low_confidence,0.556024,HOMBA:12282,paracollicular tegmentum,bm25+fuzzy,Mircrocellular Tegmentum,paracollicular tegmentum,,1.0,midbrain tegmentum,0.505887,E_source_typo,transcription typo in dataset
species,Reuniens-rhomboid-xiphoid Thalamus,low_confidence,0.570161,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Reuniens-rhomboid-xiphoid Thalamus,ventral midline nuclei of thalamus,,1.0,rhomboid (central) nucleus of thalamus,0.490161,B_algo,hierarchy_parent over-promotion
